family,x,y,count
P2,-0.11,0.90,463
P2,-0.03,0.57,2654
P2,0.17,1.03,669
P2,0.17,1.04,601
P2,0.18,1.04,457
P2,0.18,1.03,730
P2,0.09,0.89,4742
P2,0.06,1.08,737
P2,0.07,1.08,766
P2,0.08,1.08,550
P2,0.08,1.07,610
P2,0.19,1.14,357
P2,0.20,1.14,287
P2,0.21,1.14,199
P2,-0.17,0.82,1160
P2,-0.16,0.82,756
P2,-0.11,0.48,1946
P2,-0.14,0.50,1288
P2,-0.14,0.49,1356
P2,-0.12,0.23,2596
P2,-0.13,0.23,1084
P2,0.15,1.03,998
P2,0.15,1.04,760
P2,0.16,1.03,641
P2,0.30,0.75,24
P2,0.20,0.29,2792
P2,-0.07,0.46,3863
P2,0.20,0.91,2809
P2,0.20,0.92,1626
P2,-0.21,0.93,1542
P2,0.00,0.89,1606
P2,-0.01,0.89,1719
P2,-0.15,1.33,657
P2,-0.14,1.33,543
P2,-0.13,1.33,375
P2,-0.18,0.94,1047
P2,0.16,1.35,116
P2,0.16,1.36,64
P2,0.17,1.35,125
P2,0.05,0.92,1900
P2,-0.20,0.65,1655
P2,0.20,0.58,19
P2,0.19,0.57,76
P2,-0.10,1.07,595
P2,-0.08,0.58,1629
P2,-0.09,0.58,1341
P2,0.03,0.67,12814
P2,-0.07,1.36,134
P2,-0.07,1.37,154
P2,-0.11,0.60,1453
P2,0.06,0.46,3555
P2,0.13,0.52,870
P2,0.06,0.92,2030
P2,-0.11,0.49,1663
P2,-0.12,0.49,1727
P2,-0.09,0.57,1921
P2,-0.10,0.57,1939
P2,0.02,0.83,4139
P2,-0.03,1.01,347
P2,-0.04,1.01,477
P2,0.30,0.77,245
P2,0.07,0.94,1704
P2,-0.01,0.84,1614
P2,0.33,0.76,640
P2,-0.18,0.79,1409
P2,0.09,0.90,11053
P2,0.08,0.90,4400
P2,0.10,1.05,729
P2,0.11,1.05,761
P2,0.11,1.06,820
P2,-0.23,0.82,2131
P2,-0.14,0.78,641
P2,-0.05,0.48,3057
P2,-0.12,0.69,1496
P2,-0.12,0.70,1487
P2,-0.11,0.74,1416
P2,-0.12,0.74,1431
P2,-0.08,0.44,2728
P2,-0.09,0.44,3244
P2,-0.10,0.74,1813
P2,0.06,0.88,1798
P2,-0.15,0.42,939
P2,-0.17,0.42,598
P2,0.25,1.32,16
P2,0.26,1.32,80
P2,0.27,1.32,114
P2,0.27,0.87,641
P2,0.28,0.87,523
P2,-0.14,0.45,1704
P2,0.26,0.82,993
P2,-0.14,0.38,1368
P2,-0.15,0.38,1172
P2,-0.16,0.38,716
P2,0.29,0.75,26
P2,0.24,0.90,5168
P2,0.25,0.90,3133
P2,0.42,0.89,108
P2,0.10,0.98,1229
P2,-0.13,0.92,451
P2,-0.14,0.93,549
P2,-0.14,0.92,583
P2,-0.18,0.60,581
P2,-0.08,0.94,502
P2,0.14,0.88,2057
P2,-0.15,0.85,778
P2,-0.15,0.86,929
P2,-0.16,0.85,784
P2,-0.17,0.85,843
P2,-0.20,1.11,628
P2,-0.19,1.11,549
P2,-0.19,1.10,840
P2,-0.13,1.07,392
P2,-0.18,0.90,1404
P2,-0.15,0.53,906
P2,-0.16,0.53,737
P2,-0.16,0.52,864
P2,0.32,0.75,119
P2,0.33,0.75,276
P2,0.18,0.55,382
P2,-0.21,0.73,2278
P2,-0.20,1.20,1062
P2,0.05,0.99,806
P2,0.04,0.99,939
P2,0.04,0.98,1099
P2,0.12,1.07,858
P2,0.13,1.07,1183
P2,0.21,0.83,1911
P2,0.22,0.84,1010
P2,0.17,0.83,4227
P2,-0.09,1.31,188
P2,-0.10,1.30,197
P2,-0.16,0.50,919
P2,-0.21,1.28,379
P2,-0.22,1.36,347
P2,-0.21,1.36,384
P2,-0.20,1.36,398
P2,-0.20,0.95,1459
P2,-0.18,0.95,982
P2,-0.11,0.77,3721
P2,-0.12,0.77,1912
P2,0.07,0.39,4410
P2,0.08,0.39,3714
P2,-0.20,0.28,344
P2,-0.19,0.28,35
P2,-0.23,1.34,572
P2,-0.21,1.34,405
P2,0.00,1.21,232
P2,-0.01,1.21,226
P2,-0.02,1.21,108
P2,-0.11,1.39,20
P2,-0.11,1.38,169
P2,-0.02,1.33,181
P2,-0.01,1.33,243
P2,-0.01,1.34,141
P2,0.20,0.83,2307
P2,0.03,0.53,3435
P2,-0.02,1.20,177
P2,-0.03,1.21,194
P2,-0.03,1.20,134
P2,0.24,1.00,416
P2,0.24,1.01,386
P2,0.25,1.01,259
P2,0.25,1.00,290
P2,0.13,0.62,6999
P2,0.21,1.15,324
P2,0.22,1.15,285
P2,0.22,1.14,292
P2,0.23,1.14,385
P2,0.10,0.42,2043
P2,0.07,0.56,2519
P2,-0.02,0.89,1578
P2,-0.18,0.83,1199
P2,-0.04,1.20,299
P2,-0.04,1.21,290
P2,-0.05,1.21,116
P2,-0.05,1.20,197
P2,0.18,0.54,5326
P2,-0.03,1.16,371
P2,0.27,0.86,498
P2,0.28,0.86,674
P2,0.10,0.30,4914
P2,0.11,0.30,11512
P2,-0.21,1.15,864
P2,-0.22,1.15,852
P2,0.22,1.03,451
P2,0.22,1.04,487
P2,0.23,1.04,499
P2,-0.24,0.83,1808
P2,0.10,0.20,4163
P2,-0.12,0.65,2051
P2,0.24,1.06,330
P2,0.25,1.06,316
P2,0.26,1.06,221
P2,-0.16,1.10,378
P2,-0.18,1.10,671
P2,0.11,0.20,1224
P2,-0.01,0.49,3967
P2,-0.07,0.79,1646
P2,0.43,0.90,225
P2,0.42,0.90,330
P2,-0.21,1.18,532
P2,-0.23,0.39,1354
P2,-0.22,0.39,247
P2,0.08,0.66,17974
P2,0.04,0.92,1810
P2,-0.23,0.48,2851
P2,-0.22,0.48,1758
P2,0.16,0.55,21149
P2,0.18,0.53,21329
P2,-0.04,0.96,559
P2,0.30,0.86,551
P2,-0.21,0.48,973
P2,-0.20,1.15,736
P2,-0.19,0.33,540
P2,-0.15,0.52,1059
P2,-0.04,1.33,157
P2,-0.05,1.33,162
P2,-0.06,1.33,182
P2,-0.06,1.32,208
P2,-0.13,0.49,1273
P2,-0.15,0.49,1251
P2,0.01,1.21,223
P2,0.18,1.28,282
P2,0.18,1.29,135
P2,-0.10,1.23,224
P2,-0.11,1.23,168
P2,-0.11,1.24,263
P2,-0.12,1.23,261
P2,-0.24,1.31,216
P2,-0.23,1.32,365
P2,-0.23,1.31,140
P2,0.22,0.92,1409
P2,0.23,0.92,764
P2,0.02,1.13,249
P2,0.02,1.14,367
P2,-0.16,0.72,977
P2,0.31,0.80,431
P2,0.03,0.79,3545
P2,0.20,0.89,1193
P2,0.20,0.90,5544
P2,0.20,0.82,5682
P2,-0.02,1.01,425
P2,0.34,0.77,348
P2,0.35,0.77,303
P2,0.36,0.77,321
P2,0.36,0.76,85
P2,-0.10,1.17,165
P2,-0.11,1.17,362
P2,0.08,0.99,1345
P2,0.10,0.80,1079
P2,0.09,0.80,814
P2,-0.02,0.97,385
P2,0.01,0.80,1698
P2,0.25,0.91,534
P2,0.26,0.91,510
P2,0.26,0.90,743
P2,-0.12,0.85,645
P2,-0.04,0.58,2186
P2,-0.03,0.58,2551
P2,-0.20,1.34,438
P2,-0.19,1.34,544
P2,-0.18,1.34,428
P2,0.20,1.01,783
P2,0.21,1.01,655
P2,0.21,1.00,784
P2,-0.24,1.20,643
P2,-0.24,1.19,387
P2,-0.04,0.87,1076
P2,-0.04,0.88,1152
P2,-0.05,0.88,857
P2,-0.05,0.87,1069
P2,-0.02,0.53,3244
P2,-0.02,0.54,3966
P2,-0.08,0.67,2025
P2,-0.08,0.68,2729
P2,0.35,0.78,322
P2,-0.18,1.39,63
P2,-0.04,1.29,113
P2,0.09,1.09,528
P2,0.08,1.09,507
P2,-0.18,0.99,763
P2,-0.19,0.99,767
P2,-0.20,0.99,864
P2,-0.05,1.19,506
P2,-0.06,1.20,121
P2,-0.06,1.19,189
P2,0.05,0.76,1559
P2,0.42,1.37,17
P2,0.41,1.37,24
P2,0.40,1.37,9
P2,0.32,0.79,492
P2,-0.04,1.05,244
P2,-0.05,1.05,366
P2,-0.06,1.05,463
P2,-0.15,1.34,363
P2,-0.16,1.34,557
P2,-0.17,1.34,538
P2,0.09,0.35,4112
P2,0.10,0.34,3451
P2,0.04,0.79,3381
P2,-0.15,0.98,693
P2,0.02,0.58,2809
P2,0.03,0.58,2235
P2,-0.06,1.15,146
P2,0.13,0.93,2211
P2,0.13,0.94,1655
P2,0.12,0.94,1817
P2,0.12,0.93,2449
P2,-0.01,1.07,294
P2,-0.02,1.08,291
P2,-0.03,1.07,259
P2,0.09,1.22,506
P2,0.10,1.22,564
P2,0.10,1.23,448
P2,0.11,1.23,263
P2,0.11,1.22,441
P2,-0.13,0.93,420
P2,-0.18,1.30,462
P2,-0.17,1.29,340
P2,0.14,1.32,200
P2,0.14,1.33,212
P2,-0.18,1.37,331
P2,-0.19,1.37,406
P2,-0.20,1.37,354
P2,-0.24,0.77,1945
P2,-0.07,1.08,374
P2,-0.08,1.08,354
P2,-0.19,1.32,286
P2,0.18,0.45,24404
P2,0.32,0.81,494
P2,-0.02,1.24,502
P2,-0.02,1.25,322
P2,0.02,0.99,854
P2,0.03,1.00,655
P2,0.07,0.92,2040
P2,-0.13,0.27,2147
P2,-0.01,1.18,309
P2,-0.03,1.18,202
P2,-0.24,1.21,835
P2,-0.18,1.01,1103
P2,-0.17,1.01,821
P2,-0.09,0.66,1687
P2,-0.20,0.37,489
P2,-0.19,0.37,625
P2,-0.18,0.37,453
P2,-0.14,0.28,1011
P2,-0.20,0.64,1050
P2,-0.22,0.61,2592
P2,-0.07,0.57,2233
P2,0.11,1.32,150
P2,0.12,1.32,298
P2,0.13,1.32,267
P2,-0.20,1.38,503
P2,-0.20,1.39,92
P2,-0.19,1.38,723
P2,-0.04,0.30,7179
P2,-0.01,0.94,661
P2,-0.02,0.94,455
P2,-0.03,0.60,2726
P2,-0.11,0.87,490
P2,-0.14,0.84,684
P2,0.01,1.24,142
P2,0.01,1.25,249
P2,0.00,1.25,197
P2,0.00,1.24,362
P2,0.37,0.76,82
P2,-0.08,0.43,3576
P2,-0.01,1.30,229
P2,-0.02,1.30,162
P2,-0.24,0.99,1195
P2,0.14,0.29,592
P2,-0.03,0.87,1336
P2,-0.07,0.60,2132
P2,-0.15,0.71,1665
P2,-0.16,0.71,787
P2,-0.16,0.70,893
P2,-0.05,0.81,1230
P2,-0.06,0.81,1080
P2,0.09,1.02,712
P2,0.09,1.03,785
P2,0.08,1.03,685
P2,0.07,1.03,822
P2,0.07,1.02,853
P2,0.06,0.44,3591
P2,0.07,0.44,2763
P2,-0.24,1.12,307
P2,-0.23,1.12,503
P2,-0.18,0.75,797
P2,-0.18,0.70,1135
P2,-0.19,0.41,207
P2,0.09,0.91,2756
P2,0.08,0.91,2840
P2,0.07,0.91,2121
P2,0.03,1.21,298
P2,0.02,1.21,344
P2,-0.05,1.01,337
P2,-0.19,0.39,472
P2,-0.18,0.39,612
P2,0.09,0.76,9527
P2,-0.04,1.06,209
P2,-0.04,1.07,304
P2,-0.06,1.06,423
P2,0.02,0.60,2850
P2,-0.06,0.93,446
P2,-0.06,0.94,296
P2,-0.07,0.93,605
P2,-0.17,0.87,982
P2,-0.16,0.87,953
P2,0.12,0.97,1671
P2,-0.06,1.22,34
P2,-0.07,1.23,368
P2,-0.08,1.23,113
P2,-0.08,1.22,69
P2,-0.10,0.89,547
P2,0.23,0.26,282
P2,-0.15,0.63,1389
P2,-0.02,1.28,143
P2,-0.03,1.28,140
P2,-0.03,1.29,98
P2,-0.04,1.28,60
P2,-0.10,0.63,2336
P2,-0.17,1.27,724
P2,-0.17,1.28,547
P2,-0.18,1.28,448
P2,-0.18,1.27,779
P2,-0.01,1.27,170
P2,0.00,1.27,169
P2,0.00,1.28,315
P2,-0.14,0.23,130
P2,-0.07,0.52,3023
P2,-0.23,1.11,739
P2,-0.08,0.97,674
P2,-0.09,0.96,478
P2,0.02,1.07,340
P2,0.01,1.07,270
P2,-0.22,1.23,743
P2,-0.21,1.24,387
P2,-0.20,1.24,450
P2,-0.18,0.45,510
P2,-0.01,1.15,237
P2,0.06,0.38,4097
P2,-0.23,1.38,643
P2,-0.23,1.37,625
P2,-0.03,1.06,284
P2,0.43,1.15,4
P2,0.42,1.15,83
P2,-0.13,1.39,61
P2,-0.13,1.38,167
P2,-0.24,0.84,1438
P2,-0.06,0.95,449
P2,-0.06,0.96,465
P2,-0.05,0.95,684
P2,0.20,0.85,886
P2,0.13,0.83,3054
P2,-0.19,0.75,982
P2,-0.24,0.89,1376
P2,-0.17,0.89,1083
P2,-0.14,1.02,441
P2,0.01,1.02,453
P2,-0.07,1.18,302
P2,-0.09,1.19,151
P2,-0.09,1.18,213
P2,-0.07,0.86,830
P2,-0.08,0.86,975
P2,-0.12,0.89,451
P2,-0.13,0.90,581
P2,-0.13,0.89,550
P2,0.15,0.45,23130
P2,0.17,0.65,840
P2,0.43,0.79,48
P2,0.42,0.79,252
P2,-0.14,1.28,263
P2,-0.15,1.28,187
P2,-0.16,1.28,342
P2,0.12,0.87,2815
P2,0.10,0.43,2096
P2,0.14,0.27,929
P2,0.15,0.27,3572
P2,0.33,1.28,15
P2,0.33,1.29,32
P2,0.34,1.29,33
P2,0.35,1.29,11
P2,0.35,1.28,33
P2,0.24,0.47,662
P2,0.24,0.46,3593
P2,0.15,0.48,9502
P2,0.17,0.48,10584
P2,0.17,0.49,14472
P2,-0.11,0.79,1496
P2,-0.14,1.32,406
P2,-0.13,1.32,527
P2,0.09,0.58,1790
P2,-0.18,0.88,1112
P2,-0.12,1.27,386
P2,-0.21,0.88,1064
P2,-0.19,0.88,1166
P2,-0.18,0.58,339
P2,-0.19,0.58,557
P2,0.16,1.12,549
P2,0.16,1.11,565
P2,0.19,0.92,1717
P2,0.20,0.93,1008
P2,0.31,0.78,334
P2,0.03,1.26,271
P2,0.03,1.27,329
P2,0.02,1.26,339
P2,0.01,1.26,288
P2,-0.04,0.95,553
P2,-0.05,0.94,654
P2,0.03,0.50,2887
P2,0.00,1.37,241
P2,0.00,1.38,241
P2,-0.01,1.38,138
P2,-0.01,1.37,191
P2,-0.02,1.37,261
P2,0.14,1.13,404
P2,0.14,1.14,417
P2,0.43,0.75,28
P2,0.42,0.75,332
P2,0.06,0.77,1392
P2,0.18,0.69,328
P2,0.18,0.68,71
P2,0.18,0.67,94
P2,0.21,0.98,767
P2,0.22,0.98,676
P2,0.23,0.98,531
P2,0.16,1.19,338
P2,0.17,1.19,234
P2,0.17,1.20,406
P2,0.28,1.04,163
P2,0.29,1.04,114
P2,-0.13,0.55,1777
P2,-0.18,1.25,448
P2,-0.08,1.10,279
P2,-0.19,1.31,418
P2,-0.07,1.26,239
P2,-0.08,1.26,265
P2,-0.18,0.92,971
P2,-0.17,0.92,944
P2,-0.16,0.92,978
P2,0.23,1.22,408
P2,0.23,1.23,189
P2,0.24,1.23,153
P2,0.25,1.23,209
P2,0.25,1.22,230
P2,-0.08,0.98,615
P2,-0.14,0.97,517
P2,-0.02,0.55,4011
P2,-0.06,1.21,84
P2,-0.15,0.27,313
P2,-0.15,0.26,233
P2,-0.16,0.75,710
P2,-0.17,0.75,787
P2,0.08,1.19,323
P2,0.09,1.19,345
P2,0.17,1.21,230
P2,0.18,1.20,142
P2,-0.15,0.50,1085
P2,-0.07,0.78,1382
P2,-0.09,0.78,947
P2,-0.07,0.71,1441
P2,-0.03,0.92,990
P2,-0.04,0.92,1284
P2,0.41,0.69,14
P2,-0.04,1.26,210
P2,0.31,0.86,518
P2,0.32,0.86,664
P2,0.33,0.79,273
P2,0.33,0.80,513
P2,0.34,0.80,601
P2,0.34,0.79,354
P2,-0.11,1.26,228
P2,-0.12,1.26,273
P2,-0.13,1.26,365
P2,-0.13,1.37,257
P2,-0.14,1.37,416
P2,0.42,0.99,85
P2,0.41,0.99,9
P2,-0.09,0.97,607
P2,-0.24,1.25,451
P2,-0.23,1.25,494
P2,-0.23,1.24,564
P2,0.12,0.84,1811
P2,0.13,0.84,1632
P2,0.16,0.95,1370
P2,0.15,0.96,1829
P2,0.14,0.95,1430
P2,-0.12,0.95,308
P2,-0.12,0.96,275
P2,-0.13,0.96,358
P2,-0.05,1.15,156
P2,-0.07,1.15,115
P2,-0.05,0.75,2260
P2,0.22,1.05,516
P2,0.22,1.06,321
P2,0.23,1.06,481
P2,0.23,1.05,551
P2,0.12,0.31,2828
P2,-0.02,0.62,2648
P2,-0.03,0.62,2582
P2,0.13,0.26,1497
P2,0.14,0.26,592
P2,0.15,0.26,1739
P2,0.18,0.70,11548
P2,0.02,0.93,1296
P2,0.00,0.93,753
P2,0.04,0.55,3522
P2,-0.12,0.79,1416
P2,-0.23,1.07,607
P2,-0.14,1.10,612
P2,-0.15,1.10,485
P2,0.19,1.31,228
P2,0.19,1.32,254
P2,0.42,1.07,79
P2,0.41,1.07,37
P2,0.32,0.83,452
P2,0.32,0.82,650
P2,0.16,1.38,365
P2,0.16,1.39,85
P2,0.06,1.15,332
P2,-0.07,0.85,592
P2,-0.22,1.12,456
P2,-0.22,1.11,931
P2,-0.10,1.19,286
P2,0.11,0.62,6664
P2,-0.10,0.62,1820
P2,-0.15,0.30,661
P2,-0.18,1.09,726
P2,-0.06,1.12,627
P2,-0.06,1.13,599
P2,0.42,1.12,28
P2,0.41,1.12,37
P2,-0.15,0.90,635
P2,-0.14,0.60,866
P2,-0.15,0.60,881
P2,-0.22,0.88,997
P2,0.15,0.30,6306
P2,0.16,0.30,1992
P2,-0.09,1.17,107
P2,-0.10,1.18,314
P2,0.24,1.14,421
P2,0.24,1.15,238
P2,0.25,1.15,169
P2,0.25,1.14,149
P2,0.26,1.14,103
P2,0.20,0.44,197646
P2,-0.13,1.27,415
P2,0.10,1.02,1044
P2,0.11,1.03,885
P2,0.03,0.97,856
P2,0.02,0.97,789
P2,0.02,0.96,802
P2,0.17,1.24,160
P2,0.18,1.24,317
P2,0.42,1.03,70
P2,0.13,0.92,2585
P2,0.12,0.92,2802
P2,0.12,0.91,3490
P2,-0.16,1.03,1022
P2,-0.18,1.02,858
P2,-0.07,0.53,2290
P2,-0.16,1.36,283
P2,-0.15,1.36,296
P2,-0.14,1.36,327
P2,0.20,0.28,3704
P2,0.18,1.05,669
P2,0.18,1.06,450
P2,0.16,0.96,1518
P2,0.37,0.74,127
P2,0.37,0.75,151
P2,0.38,0.75,103
P2,0.38,0.74,29
P2,-0.04,0.64,3497
P2,0.27,1.17,152
P2,0.28,1.17,43
P2,0.29,1.17,33
P2,0.05,0.87,1609
P2,-0.24,0.82,1822
P2,-0.07,1.05,197
P2,-0.08,1.05,378
P2,-0.10,0.98,442
P2,-0.17,0.57,678
P2,-0.18,0.57,542
P2,0.43,1.17,2
P2,0.42,1.17,30
P2,0.41,1.17,8
P2,0.41,1.16,28
P2,0.35,0.79,517
P2,0.36,0.79,685
P2,0.36,0.78,208
P2,-0.18,1.29,551
P2,-0.24,1.24,414
P2,-0.13,0.58,1382
P2,0.14,1.03,895
P2,0.14,1.04,821
P2,0.41,1.18,17
P2,0.39,1.18,6
P2,-0.08,0.92,773
P2,-0.17,0.79,1116
P2,0.11,0.36,2792
P2,0.11,0.37,20273
P2,0.12,0.38,2539
P2,0.26,0.93,572
P2,0.26,0.94,571
P2,0.27,0.93,304
P2,0.28,0.93,266
P2,0.06,1.32,215
P2,0.07,1.32,255
P2,0.07,1.33,78
P2,0.08,1.32,142
P2,0.13,1.12,469
P2,0.13,1.13,630
P2,0.12,1.13,284
P2,0.12,1.12,607
P2,0.40,1.39,3
P2,0.22,1.00,595
P2,0.17,0.92,2058
P2,0.25,0.87,600
P2,0.26,0.87,737
P2,0.25,0.94,567
P2,0.25,0.93,556
P2,0.26,0.88,625
P2,0.27,0.88,518
P2,-0.18,0.53,335
P2,0.11,0.33,39517
P2,0.19,0.91,3169
P2,0.29,0.95,323
P2,0.30,0.95,598
P2,0.30,0.96,577
P2,0.31,0.95,518
P2,-0.23,1.30,207
P2,-0.22,1.31,307
P2,0.11,1.04,882
P2,-0.07,0.99,553
P2,-0.14,0.67,1079
P2,-0.14,0.68,805
P2,-0.15,0.68,722
P2,-0.15,0.67,849
P2,-0.16,0.67,768
P2,0.07,0.65,14817
P2,0.41,0.76,143
P2,0.11,0.96,1743
P2,0.11,0.97,1459
P2,0.10,0.97,1189
P2,0.10,0.96,1430
P2,-0.15,1.08,421
P2,-0.14,1.08,444
P2,-0.14,1.07,638
P2,0.43,1.07,4
P2,-0.10,0.49,1709
P2,-0.15,0.64,1044
P2,-0.11,0.70,2442
P2,-0.11,0.69,2226
P2,0.03,0.92,1439
P2,-0.02,0.99,664
P2,-0.01,1.04,265
P2,-0.01,1.05,202
P2,-0.02,1.05,148
P2,-0.02,1.04,424
P2,-0.16,0.68,632
P2,-0.04,1.22,84
P2,-0.04,1.23,201
P2,-0.05,1.22,128
P2,-0.19,0.30,328
P2,0.09,0.96,1540
P2,-0.16,0.90,893
P2,-0.10,1.27,101
P2,-0.11,1.27,325
P2,0.08,1.21,255
P2,0.09,1.21,451
P2,0.10,1.21,367
P2,0.38,0.87,389
P2,0.38,0.88,292
P2,0.39,0.88,338
P2,0.39,0.87,404
P2,0.40,0.87,377
P2,-0.12,0.67,1325
P2,-0.13,0.67,1470
P2,-0.24,1.15,678
P2,-0.23,1.15,716
P2,-0.12,1.25,174
P2,-0.13,1.25,372
P2,-0.14,1.25,414
P2,-0.14,1.24,373
P2,-0.09,0.81,1750
P2,-0.10,0.81,1332
P2,-0.11,0.62,1539
P2,-0.14,0.85,704
P2,-0.15,0.84,612
P2,0.22,1.01,577
P2,0.22,1.02,513
P2,0.23,1.01,453
P2,-0.03,0.70,2316
P2,-0.14,0.66,1128
P2,0.11,0.94,2091
P2,0.11,0.95,1223
P2,0.02,0.98,604
P2,0.03,0.99,890
P2,0.15,0.81,863
P2,0.10,1.11,600
P2,0.11,1.11,489
P2,0.04,1.36,153
P2,0.04,1.37,172
P2,0.03,1.37,294
P2,0.03,1.36,202
P2,-0.02,0.93,804
P2,-0.09,0.75,2258
P2,-0.09,0.74,1399
P2,-0.23,0.26,377
P2,-0.22,0.26,857
P2,0.11,0.88,2061
P2,0.07,0.69,919
P2,0.06,0.69,2958
P2,0.05,0.69,17601
P2,0.23,1.36,97
P2,0.23,1.37,103
P2,0.24,1.37,85
P2,0.25,1.37,43
P2,0.25,1.36,64
P2,0.13,1.08,848
P2,0.14,1.08,704
P2,0.14,0.94,1676
P2,0.00,1.10,176
P2,0.01,1.10,339
P2,0.01,1.11,425
P2,-0.12,0.87,690
P2,-0.12,0.88,454
P2,-0.13,0.88,609
P2,-0.12,0.57,1701
P2,0.11,0.91,3262
P2,0.11,0.92,2074
P2,0.10,0.91,2650
P2,0.14,0.58,26091
P2,-0.07,1.25,343
P2,-0.23,0.88,1270
P2,-0.16,1.06,449
P2,0.18,0.92,1845
P2,0.04,0.58,2394
P2,-0.21,0.59,1882
P2,-0.15,0.57,1060
P2,-0.16,0.57,1023
P2,-0.17,1.31,707
P2,0.43,1.14,3
P2,0.42,1.14,49
P2,-0.15,0.80,754
P2,-0.21,1.04,1307
P2,0.09,0.97,1547
P2,0.34,0.74,205
P2,0.36,0.74,188
P2,-0.12,0.80,1024
P2,-0.11,0.81,1102
P2,-0.11,0.82,998
P2,-0.12,0.82,862
P2,0.02,1.05,493
P2,0.02,1.06,487
P2,-0.18,1.38,696
P2,-0.18,1.08,751
P2,-0.17,0.53,515
P2,-0.03,1.05,303
P2,-0.19,1.15,665
P2,-0.20,1.10,713
P2,-0.21,1.11,695
P2,-0.21,1.12,650
P2,-0.20,1.12,628
P2,0.03,0.61,6896
P2,0.03,0.69,22215
P2,-0.08,0.46,3903
P2,0.15,0.29,5220
P2,0.16,0.29,959
P2,0.16,0.28,953
P2,0.01,1.22,281
P2,0.01,1.23,280
P2,0.02,1.23,300
P2,0.02,1.22,256
P2,-0.05,0.74,1898
P2,-0.24,1.01,482
P2,-0.24,1.00,550
P2,-0.23,1.00,643
P2,-0.10,0.75,1796
P2,-0.11,0.75,1166
P2,-0.09,1.32,283
P2,-0.22,1.09,774
P2,-0.09,0.82,1223
P2,-0.10,0.82,1069
P2,-0.17,1.08,643
P2,-0.16,1.08,492
P2,0.19,0.58,158
P2,-0.21,1.39,78
P2,-0.21,1.38,491
P2,-0.22,1.37,480
P2,-0.21,1.37,227
P2,-0.19,0.64,894
P2,-0.18,0.64,874
P2,0.13,0.90,10710
P2,0.14,0.64,2413
P2,0.05,1.38,186
P2,0.05,1.39,34
P2,0.16,1.04,787
P2,0.17,1.05,592
P2,-0.08,0.87,787
P2,-0.08,0.88,832
P2,-0.09,0.88,934
P2,-0.09,0.87,804
P2,0.15,0.87,5102
P2,0.19,1.09,532
P2,0.20,1.09,772
P2,0.21,1.09,501
P2,-0.17,1.37,260
P2,-0.16,1.37,308
P2,-0.15,1.37,419
P2,0.18,0.65,492
P2,0.41,1.29,50
P2,-0.16,0.63,793
P2,-0.10,1.24,279
P2,-0.12,1.24,211
P2,0.14,0.84,1854
P2,0.13,1.14,427
P2,0.13,1.15,178
P2,0.14,1.15,291
P2,-0.08,1.01,559
P2,0.06,0.39,4460
P2,-0.12,0.76,2969
P2,-0.13,0.77,1128
P2,-0.14,0.77,962
P2,-0.14,0.76,908
P2,0.33,0.74,20
P2,-0.22,1.00,676
P2,-0.18,0.66,665
P2,-0.17,0.66,702
P2,-0.12,1.32,395
P2,0.12,0.26,2276
P2,-0.01,1.08,195
P2,-0.15,0.70,1512
P2,-0.17,0.70,993
P2,-0.12,0.83,913
P2,0.10,0.60,7260
P2,0.11,0.60,9562
P2,0.11,0.59,8611
P2,-0.13,0.78,791
P2,-0.11,1.14,207
P2,-0.12,1.14,249
P2,-0.13,1.14,217
P2,0.15,0.25,931
P2,-0.07,1.16,293
P2,-0.08,1.16,270
P2,-0.08,1.15,213
P2,0.18,1.08,640
P2,0.19,1.08,483
P2,0.34,0.73,9
P2,0.02,0.89,2139
P2,0.16,0.65,2401
P2,0.18,1.14,446
P2,-0.24,0.91,978
P2,0.06,0.96,1348
P2,0.05,0.96,1397
P2,-0.08,1.32,357
P2,-0.08,1.33,162
P2,0.25,0.84,705
P2,0.11,1.00,1092
P2,-0.12,1.31,455
P2,0.37,0.77,285
P2,-0.21,0.40,18
P2,-0.20,0.40,161
P2,-0.20,0.41,34
P2,-0.08,0.93,558
P2,-0.09,0.93,561
P2,-0.09,0.94,511
P2,-0.12,0.58,1516
P2,-0.15,1.23,292
P2,-0.14,1.23,344
P2,-0.18,1.18,845
P2,0.35,0.72,46
P2,0.36,0.72,53
P2,0.37,0.72,40
P2,-0.11,1.37,149
P2,-0.10,1.37,153
P2,-0.12,0.62,1148
P2,-0.03,0.55,3626
P2,-0.15,0.69,867
P2,-0.16,0.69,943
P2,-0.05,0.84,1894
P2,0.27,0.61,62
P2,0.27,0.60,1994
P2,-0.16,1.35,308
P2,-0.11,1.09,339
P2,-0.12,1.09,449
P2,-0.16,0.56,527
P2,-0.11,0.71,1771
P2,0.20,0.69,89
P2,0.20,0.68,32
P2,0.20,0.67,34
P2,0.11,0.49,1515
P2,0.11,0.50,1574
P2,0.12,0.50,1526
P2,0.12,0.49,1345
P2,-0.17,0.54,609
P2,-0.18,0.54,452
P2,-0.05,0.89,601
P2,-0.08,0.57,1555
P2,-0.06,0.87,971
P2,-0.07,0.87,715
P2,-0.11,0.95,365
P2,-0.09,1.28,188
P2,-0.09,1.29,251
P2,-0.08,1.29,53
P2,-0.08,1.28,265
P2,0.08,1.14,334
P2,0.09,1.14,380
P2,0.09,1.15,206
P2,0.10,1.14,531
P2,-0.14,1.15,419
P2,0.32,0.80,574
